,Sim Mix and Util,Cost,Cost Power,Cost Error,Cost QoS,P Watts,R Watts,P Coef,R Coef,Average Job Power,Average Job Time,Average Job # Nodes,Number of Jobs,Utilization,Average QOS
778,w5-9,56.046493,39.5166,16.514049,0.015844,158849.0,27127.0,0.993233,0.647326,290.1875,403.6875,2.375,8.0,0.9,1.265
779,w5-9,56.046493,39.5166,16.514049,0.015844,158849.0,27127.0,0.993233,0.647326,290.1875,403.6875,2.375,8.0,0.9,1.265
780,w5-9,56.046493,39.5166,16.514049,0.015844,158849.0,27127.0,0.993233,0.647326,290.1875,403.6875,2.375,8.0,0.9,1.265
781,w5-9,56.046493,39.5166,16.514049,0.015844,158849.0,27127.0,0.993233,0.647326,290.1875,403.6875,2.375,8.0,0.9,1.265
782,w5-9,55.523941,38.7669,15.492561,1.26448,156849.0,27626.0,0.980728,0.659233,290.1875,403.6875,2.375,8.0,0.9,1.265
783,w5-9,54.275305,38.7669,15.492561,0.015844,156849.0,27626.0,0.980728,0.659233,290.1875,403.6875,2.375,8.0,0.9,1.265
784,w5-9,54.275305,38.7669,15.492561,0.015844,156849.0,27626.0,0.980728,0.659233,290.1875,403.6875,2.375,8.0,0.9,1.265
785,w5-9,54.275305,38.7669,15.492561,0.015844,156849.0,27626.0,0.980728,0.659233,290.1875,403.6875,2.375,8.0,0.9,1.265
786,w5-9,55.744323,39.2166,16.511879,0.015844,158848.0,28126.0,0.993227,0.671165,290.1875,403.6875,2.375,8.0,0.9,1.265
787,w5-9,55.744323,39.2166,16.511879,0.015844,158848.0,28126.0,0.993227,0.671165,290.1875,403.6875,2.375,8.0,0.9,1.265
788,w5-9,55.744323,39.2166,16.511879,0.015844,158848.0,28126.0,0.993227,0.671165,290.1875,403.6875,2.375,8.0,0.9,1.265
789,w5-9,55.744323,39.2166,16.511879,0.015844,158848.0,28126.0,0.993227,0.671165,290.1875,403.6875,2.375,8.0,0.9,1.265
790,w5-9,67.049137,38.4666,15.490131,13.092406,156847.0,28625.0,0.980715,0.683072,290.1875,403.6875,2.375,8.0,0.9,1.265
791,w5-9,53.972575,38.4666,15.490131,0.015844,156847.0,28625.0,0.980715,0.683072,290.1875,403.6875,2.375,8.0,0.9,1.265
792,w5-9,53.972575,38.4666,15.490131,0.015844,156847.0,28625.0,0.980715,0.683072,290.1875,403.6875,2.375,8.0,0.9,1.265
793,w5-9,53.972575,38.4666,15.490131,0.015844,156847.0,28625.0,0.980715,0.683072,290.1875,403.6875,2.375,8.0,0.9,1.265
794,w5-9,55.743814,39.2166,16.51137,0.015844,158847.0,28125.0,0.993221,0.671141,290.1875,403.6875,2.375,8.0,0.9,1.265
795,w5-9,55.743814,39.2166,16.51137,0.015844,158847.0,28125.0,0.993221,0.671141,290.1875,403.6875,2.375,8.0,0.9,1.265
796,w5-9,55.743814,39.2166,16.51137,0.015844,158847.0,28125.0,0.993221,0.671141,290.1875,403.6875,2.375,8.0,0.9,1.265
797,w5-9,55.743814,39.2166,16.51137,0.015844,158847.0,28125.0,0.993221,0.671141,290.1875,403.6875,2.375,8.0,0.9,1.265
798,w5-9,53.972067,38.4666,15.489622,0.015844,156846.0,28624.0,0.980709,0.683048,290.1875,403.6875,2.375,8.0,0.9,1.265
799,w5-9,53.972067,38.4666,15.489622,0.015844,156846.0,28624.0,0.980709,0.683048,290.1875,403.6875,2.375,8.0,0.9,1.265
800,w5-9,53.972067,38.4666,15.489622,0.015844,156846.0,28624.0,0.980709,0.683048,290.1875,403.6875,2.375,8.0,0.9,1.265
801,w5-9,53.972067,38.4666,15.489622,0.015844,156846.0,28624.0,0.980709,0.683048,290.1875,403.6875,2.375,8.0,0.9,1.265
802,w5-9,52.201368,37.7166,14.468924,0.015844,154846.0,29124.0,0.968204,0.69498,290.1875,403.6875,2.375,8.0,0.9,1.265
803,w5-9,52.201368,37.7166,14.468924,0.015844,154846.0,29124.0,0.968204,0.69498,290.1875,403.6875,2.375,8.0,0.9,1.265
804,w5-9,52.201368,37.7166,14.468924,0.015844,154846.0,29124.0,0.968204,0.69498,290.1875,403.6875,2.375,8.0,0.9,1.265
805,w5-9,52.201368,37.7166,14.468924,0.015844,154846.0,29124.0,0.968204,0.69498,290.1875,403.6875,2.375,8.0,0.9,1.265
806,w5-9,50.431962,36.9666,13.448229,0.017133,152845.0,29623.0,0.955692,0.706887,290.1875,403.6875,2.375,8.0,0.9,1.265
807,w5-9,70.674278,36.9666,13.448229,20.259449,152845.0,29623.0,0.955692,0.706887,290.1875,403.6875,2.375,8.0,0.9,1.265
808,w5-9,51.523408,36.9666,13.448229,1.108579,152845.0,29623.0,0.955692,0.706887,290.1875,403.6875,2.375,8.0,0.9,1.265
809,w5-9,98.256117,36.9666,13.448229,47.841288,152845.0,29623.0,0.955692,0.706887,290.1875,403.6875,2.375,8.0,0.9,1.265
810,w5-9,52.20035,37.7166,14.467906,0.015844,154844.0,29122.0,0.968191,0.694932,290.1875,403.6875,2.375,8.0,0.9,1.265
811,w5-9,52.20035,37.7166,14.467906,0.015844,154844.0,29122.0,0.968191,0.694932,290.1875,403.6875,2.375,8.0,0.9,1.265
812,w5-9,52.20035,37.7166,14.467906,0.015844,154844.0,29122.0,0.968191,0.694932,290.1875,403.6875,2.375,8.0,0.9,1.265
813,w5-9,52.20035,37.7166,14.467906,0.015844,154844.0,29122.0,0.968191,0.694932,290.1875,403.6875,2.375,8.0,0.9,1.265
814,w5-9,50.430165,36.9666,13.44772,0.015844,152844.0,29622.0,0.955686,0.706864,290.1875,403.6875,2.375,8.0,0.9,1.265
815,w5-9,50.430165,36.9666,13.44772,0.015844,152844.0,29622.0,0.955686,0.706864,290.1875,403.6875,2.375,8.0,0.9,1.265
816,w5-9,93.628184,36.9666,13.44772,43.213864,152844.0,29622.0,0.955686,0.706864,290.1875,403.6875,2.375,8.0,0.9,1.265
817,w5-9,50.430165,36.9666,13.44772,0.015844,152844.0,29622.0,0.955686,0.706864,290.1875,403.6875,2.375,8.0,0.9,1.265
818,w5-9,52.199842,37.7166,14.467397,0.015844,154843.0,29121.0,0.968185,0.694908,290.1875,403.6875,2.375,8.0,0.9,1.265
819,w5-9,52.199842,37.7166,14.467397,0.015844,154843.0,29121.0,0.968185,0.694908,290.1875,403.6875,2.375,8.0,0.9,1.265
820,w5-9,52.199842,37.7166,14.467397,0.015844,154843.0,29121.0,0.968185,0.694908,290.1875,403.6875,2.375,8.0,0.9,1.265
821,w5-9,52.199842,37.7166,14.467397,0.015844,154843.0,29121.0,0.968185,0.694908,290.1875,403.6875,2.375,8.0,0.9,1.265
822,w5-9,50.990703,36.9663,13.446702,0.577702,152842.0,29621.0,0.955673,0.70684,290.1875,403.6875,2.375,8.0,0.9,1.265
823,w5-9,50.428846,36.9663,13.446702,0.015844,152842.0,29621.0,0.955673,0.70684,290.1875,403.6875,2.375,8.0,0.9,1.265
824,w5-9,54.814309,36.9663,13.446702,4.401307,152842.0,29621.0,0.955673,0.70684,290.1875,403.6875,2.375,8.0,0.9,1.265
825,w5-9,51.016922,36.9663,13.446702,0.60392,152842.0,29621.0,0.955673,0.70684,290.1875,403.6875,2.375,8.0,0.9,1.265
826,w5-9,52.234945,37.7166,14.466888,0.051456,154842.0,29120.0,0.968179,0.694884,290.1875,403.6875,2.375,8.0,0.9,1.265
827,w5-9,52.199333,37.7166,14.466888,0.015844,154842.0,29120.0,0.968179,0.694884,290.1875,403.6875,2.375,8.0,0.9,1.265
828,w5-9,52.199333,37.7166,14.466888,0.015844,154842.0,29120.0,0.968179,0.694884,290.1875,403.6875,2.375,8.0,0.9,1.265
829,w5-9,52.199333,37.7166,14.466888,0.015844,154842.0,29120.0,0.968179,0.694884,290.1875,403.6875,2.375,8.0,0.9,1.265
830,w6-5,75.200277,29.7666,2.231696,43.201981,134352.0,35130.0,0.968303,0.647558,322.75,450.25,1.5,2.0,0.5,1.2
831,w6-5,74.636082,30.2166,1.217501,43.201981,136351.0,35629.0,0.98271,0.656756,322.75,450.25,1.5,2.0,0.5,1.2
832,w6-5,74.636082,30.2166,1.217501,43.201981,136351.0,35629.0,0.98271,0.656756,322.75,450.25,1.5,2.0,0.5,1.2
833,w6-5,74.636082,30.2166,1.217501,43.201981,136351.0,35629.0,0.98271,0.656756,322.75,450.25,1.5,2.0,0.5,1.2
834,w6-5,74.636082,30.2166,1.217501,43.201981,136351.0,35629.0,0.98271,0.656756,322.75,450.25,1.5,2.0,0.5,1.2
835,w6-5,74.371609,30.9666,0.203028,43.201981,138350.0,35128.0,0.997117,0.647521,322.75,450.25,1.5,2.0,0.5,1.2
836,w6-5,74.371609,30.9666,0.203028,43.201981,138350.0,35128.0,0.997117,0.647521,322.75,450.25,1.5,2.0,0.5,1.2
837,w6-5,74.371609,30.9666,0.203028,43.201981,138350.0,35128.0,0.997117,0.647521,322.75,450.25,1.5,2.0,0.5,1.2
838,w6-5,74.371609,30.9666,0.203028,43.201981,138350.0,35128.0,0.997117,0.647521,322.75,450.25,1.5,2.0,0.5,1.2
839,w6-5,50.455763,31.7169,0.812224,17.926639,140350.0,34627.0,1.011532,0.638286,322.75,450.25,1.5,2.0,0.5,1.2
840,w6-5,71.419981,31.7169,0.812224,38.890858,140350.0,34627.0,1.011532,0.638286,322.75,450.25,1.5,2.0,0.5,1.2
841,w6-5,53.301475,31.7169,0.812224,20.772351,140350.0,34627.0,1.011532,0.638286,322.75,450.25,1.5,2.0,0.5,1.2
842,w6-5,73.318293,31.7169,0.812224,40.789169,140350.0,34627.0,1.011532,0.638286,322.75,450.25,1.5,2.0,0.5,1.2
843,w6-5,35.783401,32.4672,1.827759,1.488442,142350.0,34126.0,1.025946,0.629051,322.75,450.25,1.5,2.0,0.5,1.2
844,w6-5,39.908542,32.4672,1.827759,5.613583,142350.0,34126.0,1.025946,0.629051,322.75,450.25,1.5,2.0,0.5,1.2
845,w6-5,36.938205,32.4672,1.827759,2.643246,142350.0,34126.0,1.025946,0.629051,322.75,450.25,1.5,2.0,0.5,1.2
846,w6-5,42.186961,32.4672,1.827759,7.892002,142350.0,34126.0,1.025946,0.629051,322.75,450.25,1.5,2.0,0.5,1.2
847,w6-5,36.140278,33.2172,2.843083,0.079995,144349.0,33625.0,1.040353,0.619816,322.75,450.25,1.5,2.0,0.5,1.2
848,w6-5,36.189224,33.2172,2.843083,0.128941,144349.0,33625.0,1.040353,0.619816,322.75,450.25,1.5,2.0,0.5,1.2
849,w6-5,37.050502,33.2172,2.843083,0.990219,144349.0,33625.0,1.040353,0.619816,322.75,450.25,1.5,2.0,0.5,1.2
850,w6-5,36.133048,33.2172,2.843083,0.072765,144349.0,33625.0,1.040353,0.619816,322.75,450.25,1.5,2.0,0.5,1.2
851,w6-5,37.917167,33.9675,3.859224,0.090443,146349.0,33124.0,1.054768,0.610581,322.75,450.25,1.5,2.0,0.5,1.2
852,w6-5,37.831689,33.9675,3.859224,0.004965,146349.0,33124.0,1.054768,0.610581,322.75,450.25,1.5,2.0,0.5,1.2
853,w6-5,37.831001,33.9675,3.859224,0.004277,146349.0,33124.0,1.054768,0.610581,322.75,450.25,1.5,2.0,0.5,1.2
854,w6-5,37.834522,33.9675,3.859224,0.007798,146349.0,33124.0,1.054768,0.610581,322.75,450.25,1.5,2.0,0.5,1.2
855,w6-5,36.076465,33.2175,2.842575,0.016391,144348.0,33623.0,1.040346,0.619779,322.75,450.25,1.5,2.0,0.5,1.2
856,w6-5,36.06974,33.2175,2.842575,0.009665,144348.0,33623.0,1.040346,0.619779,322.75,450.25,1.5,2.0,0.5,1.2
857,w6-5,36.08592,33.2175,2.842575,0.025845,144348.0,33623.0,1.040346,0.619779,322.75,450.25,1.5,2.0,0.5,1.2
858,w6-5,37.717051,33.2175,2.842575,1.656976,144348.0,33623.0,1.040346,0.619779,322.75,450.25,1.5,2.0,0.5,1.2
859,w6-5,37.833095,33.9675,3.858208,0.007387,146347.0,33122.0,1.054753,0.610544,322.75,450.25,1.5,2.0,0.5,1.2
860,w6-5,37.840017,33.9675,3.858208,0.014309,146347.0,33122.0,1.054753,0.610544,322.75,450.25,1.5,2.0,0.5,1.2
861,w6-5,37.832661,33.9675,3.858208,0.006953,146347.0,33122.0,1.054753,0.610544,322.75,450.25,1.5,2.0,0.5,1.2
862,w6-5,37.844666,33.9675,3.858208,0.018959,146347.0,33122.0,1.054753,0.610544,322.75,450.25,1.5,2.0,0.5,1.2
863,w6-5,36.166135,33.2178,2.842067,0.106268,144347.0,33621.0,1.040339,0.619742,322.75,450.25,1.5,2.0,0.5,1.2
864,w6-5,36.080426,33.2178,2.842067,0.020559,144347.0,33621.0,1.040339,0.619742,322.75,450.25,1.5,2.0,0.5,1.2
865,w6-5,36.167914,33.2178,2.842067,0.108047,144347.0,33621.0,1.040339,0.619742,322.75,450.25,1.5,2.0,0.5,1.2
866,w6-5,36.284355,33.2178,2.842067,0.224488,144347.0,33621.0,1.040339,0.619742,322.75,450.25,1.5,2.0,0.5,1.2
867,w6-5,34.673794,32.7678,1.825741,0.080252,142346.0,33120.0,1.025917,0.610507,322.75,450.25,1.5,2.0,0.5,1.2
868,w6-5,36.073042,32.7678,1.825741,1.479501,142346.0,33120.0,1.025917,0.610507,322.75,450.25,1.5,2.0,0.5,1.2
869,w6-5,34.744231,32.7678,1.825741,0.15069,142346.0,33120.0,1.025917,0.610507,322.75,450.25,1.5,2.0,0.5,1.2
870,w6-5,35.043132,32.7678,1.825741,0.449591,142346.0,33120.0,1.025917,0.610507,322.75,450.25,1.5,2.0,0.5,1.2
871,w6-5,36.376085,33.5181,2.841593,0.016392,144346.0,32619.0,1.040332,0.601272,322.75,450.25,1.5,2.0,0.5,1.2
872,w6-5,36.824967,33.5181,2.841593,0.465274,144346.0,32619.0,1.040332,0.601272,322.75,450.25,1.5,2.0,0.5,1.2
873,w6-5,36.369153,33.5181,2.841593,0.00946,144346.0,32619.0,1.040332,0.601272,322.75,450.25,1.5,2.0,0.5,1.2
874,w6-5,36.392431,33.5181,2.841593,0.032737,144346.0,32619.0,1.040332,0.601272,322.75,450.25,1.5,2.0,0.5,1.2
875,w6-5,34.932171,33.0681,1.825248,0.038822,142345.0,32118.0,1.02591,0.592037,322.75,450.25,1.5,2.0,0.5,1.2
876,w6-5,35.082681,33.0681,1.825248,0.189332,142345.0,32118.0,1.02591,0.592037,322.75,450.25,1.5,2.0,0.5,1.2
877,w6-5,37.276739,33.0681,1.825248,2.383391,142345.0,32118.0,1.02591,0.592037,322.75,450.25,1.5,2.0,0.5,1.2
878,w6-5,35.478295,33.0681,1.825248,0.584946,142345.0,32118.0,1.02591,0.592037,322.75,450.25,1.5,2.0,0.5,1.2
879,w6-5,36.66281,33.8181,2.840614,0.004096,144344.0,31617.0,1.040317,0.582802,322.75,450.25,1.5,2.0,0.5,1.2
880,w6-5,36.666556,33.8181,2.840614,0.007842,144344.0,31617.0,1.040317,0.582802,322.75,450.25,1.5,2.0,0.5,1.2
881,w6-5,36.665481,33.8181,2.840614,0.006768,144344.0,31617.0,1.040317,0.582802,322.75,450.25,1.5,2.0,0.5,1.2
882,w6-5,36.668668,33.8181,2.840614,0.009954,144344.0,31617.0,1.040317,0.582802,322.75,450.25,1.5,2.0,0.5,1.2
883,w6-5,34.943753,33.0684,1.82474,0.050612,142344.0,32116.0,1.025903,0.592,322.75,450.25,1.5,2.0,0.5,1.2
884,w6-5,34.897556,33.0684,1.82474,0.004416,142344.0,32116.0,1.025903,0.592,322.75,450.25,1.5,2.0,0.5,1.2
885,w6-5,35.027551,33.0684,1.82474,0.13441,142344.0,32116.0,1.025903,0.592,322.75,450.25,1.5,2.0,0.5,1.2
886,w6-5,34.909153,33.0684,1.82474,0.016013,142344.0,32116.0,1.025903,0.592,322.75,450.25,1.5,2.0,0.5,1.2
887,w6-5,33.209753,32.3181,0.808675,0.082978,140343.0,32616.0,1.011481,0.601217,322.75,450.25,1.5,2.0,0.5,1.2
888,w6-5,33.229657,32.3181,0.808675,0.102882,140343.0,32616.0,1.011481,0.601217,322.75,450.25,1.5,2.0,0.5,1.2
889,w6-5,33.296245,32.3181,0.808675,0.16947,140343.0,32616.0,1.011481,0.601217,322.75,450.25,1.5,2.0,0.5,1.2
890,w6-5,33.190451,32.3181,0.808675,0.063676,140343.0,32616.0,1.011481,0.601217,322.75,450.25,1.5,2.0,0.5,1.2
891,w6-5,33.88047,31.8681,0.206581,1.805789,138343.0,32116.0,0.997067,0.592,322.75,450.25,1.5,2.0,0.5,1.2
892,w6-5,36.578551,31.8681,0.206581,4.50387,138343.0,32116.0,0.997067,0.592,322.75,450.25,1.5,2.0,0.5,1.2
893,w6-5,34.969294,31.8681,0.206581,2.894613,138343.0,32116.0,0.997067,0.592,322.75,450.25,1.5,2.0,0.5,1.2
894,w6-5,33.116245,31.8681,0.206581,1.041564,138343.0,32116.0,0.997067,0.592,322.75,450.25,1.5,2.0,0.5,1.2
895,w6-5,33.492624,32.6181,0.80817,0.066354,140342.0,31615.0,1.011474,0.582765,322.75,450.25,1.5,2.0,0.5,1.2
896,w6-5,33.600839,32.6181,0.80817,0.174568,140342.0,31615.0,1.011474,0.582765,322.75,450.25,1.5,2.0,0.5,1.2
897,w6-5,33.614028,32.6181,0.80817,0.187757,140342.0,31615.0,1.011474,0.582765,322.75,450.25,1.5,2.0,0.5,1.2
898,w6-5,33.440659,32.6181,0.80817,0.014389,140342.0,31615.0,1.011474,0.582765,322.75,450.25,1.5,2.0,0.5,1.2
899,w6-5,32.730052,32.1681,0.207596,0.354356,138341.0,31114.0,0.997052,0.57353,322.75,450.25,1.5,2.0,0.5,1.2
900,w6-5,38.227834,32.1681,0.207596,5.852139,138341.0,31114.0,0.997052,0.57353,322.75,450.25,1.5,2.0,0.5,1.2
901,w6-5,32.417197,32.1681,0.207596,0.041502,138341.0,31114.0,0.997052,0.57353,322.75,450.25,1.5,2.0,0.5,1.2
902,w6-5,32.917764,32.1681,0.207596,0.542068,138341.0,31114.0,0.997052,0.57353,322.75,450.25,1.5,2.0,0.5,1.2
903,w6-5,33.735116,32.9184,0.807666,0.00905,140341.0,30613.0,1.011467,0.564295,322.75,450.25,1.5,2.0,0.5,1.2
904,w6-5,34.277305,32.9184,0.807666,0.551239,140341.0,30613.0,1.011467,0.564295,322.75,450.25,1.5,2.0,0.5,1.2
905,w6-5,33.789142,32.9184,0.807666,0.063076,140341.0,30613.0,1.011467,0.564295,322.75,450.25,1.5,2.0,0.5,1.2
906,w6-5,33.734387,32.9184,0.807666,0.008321,140341.0,30613.0,1.011467,0.564295,322.75,450.25,1.5,2.0,0.5,1.2
907,w6-5,35.495102,33.6684,1.822741,0.003961,142340.0,30112.0,1.025874,0.55506,322.75,450.25,1.5,2.0,0.5,1.2
908,w6-5,35.503428,33.6684,1.822741,0.012287,142340.0,30112.0,1.025874,0.55506,322.75,450.25,1.5,2.0,0.5,1.2
909,w6-5,35.495102,33.6684,1.822741,0.003961,142340.0,30112.0,1.025874,0.55506,322.75,450.25,1.5,2.0,0.5,1.2
910,w6-5,35.495102,33.6684,1.822741,0.003961,142340.0,30112.0,1.025874,0.55506,322.75,450.25,1.5,2.0,0.5,1.2
911,w6-5,33.845832,32.9184,0.80665,0.120781,140339.0,30611.0,1.011452,0.564258,322.75,450.25,1.5,2.0,0.5,1.2
912,w6-5,33.733984,32.9184,0.80665,0.008934,140339.0,30611.0,1.011452,0.564258,322.75,450.25,1.5,2.0,0.5,1.2
913,w6-5,33.742706,32.9184,0.80665,0.017655,140339.0,30611.0,1.011452,0.564258,322.75,450.25,1.5,2.0,0.5,1.2
914,w6-5,33.746772,32.9184,0.80665,0.021722,140339.0,30611.0,1.011452,0.564258,322.75,450.25,1.5,2.0,0.5,1.2
915,w6-5,32.389917,32.1684,0.208611,0.012907,138339.0,31111.0,0.997038,0.573475,322.75,450.25,1.5,2.0,0.5,1.2
916,w6-5,32.396383,32.1684,0.208611,0.019373,138339.0,31111.0,0.997038,0.573475,322.75,450.25,1.5,2.0,0.5,1.2
917,w6-5,32.465688,32.1684,0.208611,0.088677,138339.0,31111.0,0.997038,0.573475,322.75,450.25,1.5,2.0,0.5,1.2
918,w6-5,32.415805,32.1684,0.208611,0.038795,138339.0,31111.0,0.997038,0.573475,322.75,450.25,1.5,2.0,0.5,1.2
919,w6-5,35.176647,31.4184,1.224073,2.534174,136338.0,31610.0,0.982616,0.582673,322.75,450.25,1.5,2.0,0.5,1.2
920,w6-5,40.929472,31.4184,1.224073,8.286999,136338.0,31610.0,0.982616,0.582673,322.75,450.25,1.5,2.0,0.5,1.2
921,w6-5,43.106847,31.4184,1.224073,10.464374,136338.0,31610.0,0.982616,0.582673,322.75,450.25,1.5,2.0,0.5,1.2
922,w6-5,42.592556,31.4184,1.224073,9.950083,136338.0,31610.0,0.982616,0.582673,322.75,450.25,1.5,2.0,0.5,1.2
923,w6-5,32.421959,32.1687,0.209118,0.044141,138338.0,31109.0,0.997031,0.573438,322.75,450.25,1.5,2.0,0.5,1.2
924,w6-5,32.385005,32.1687,0.209118,0.007186,138338.0,31109.0,0.997031,0.573438,322.75,450.25,1.5,2.0,0.5,1.2
925,w6-5,32.464959,32.1687,0.209118,0.087141,138338.0,31109.0,0.997031,0.573438,322.75,450.25,1.5,2.0,0.5,1.2
926,w6-5,32.386213,32.1687,0.209118,0.008395,138338.0,31109.0,0.997031,0.573438,322.75,450.25,1.5,2.0,0.5,1.2
927,w6-5,32.745122,31.4187,1.22458,0.101842,136337.0,31608.0,0.982609,0.582636,322.75,450.25,1.5,2.0,0.5,1.2
928,w6-5,33.273942,31.4187,1.22458,0.630662,136337.0,31608.0,0.982609,0.582636,322.75,450.25,1.5,2.0,0.5,1.2
929,w6-5,39.513103,31.4187,1.22458,6.869822,136337.0,31608.0,0.982609,0.582636,322.75,450.25,1.5,2.0,0.5,1.2
930,w6-5,38.94549,31.4187,1.22458,6.30221,136337.0,31608.0,0.982609,0.582636,322.75,450.25,1.5,2.0,0.5,1.2
931,w6-5,33.131573,32.1687,0.210133,0.752739,138336.0,31107.0,0.997016,0.573401,322.75,450.25,1.5,2.0,0.5,1.2
932,w6-5,32.475503,32.1687,0.210133,0.09667,138336.0,31107.0,0.997016,0.573401,322.75,450.25,1.5,2.0,0.5,1.2
933,w6-5,32.394395,32.1687,0.210133,0.015561,138336.0,31107.0,0.997016,0.573401,322.75,450.25,1.5,2.0,0.5,1.2
934,w6-5,32.66088,32.1687,0.210133,0.282046,138336.0,31107.0,0.997016,0.573401,322.75,450.25,1.5,2.0,0.5,1.2
935,w6-5,33.730421,32.919,0.805127,0.006293,140336.0,30606.0,1.011431,0.564166,322.75,450.25,1.5,2.0,0.5,1.2
936,w6-5,33.745757,32.919,0.805127,0.021629,140336.0,30606.0,1.011431,0.564166,322.75,450.25,1.5,2.0,0.5,1.2
937,w6-5,33.73441,32.919,0.805127,0.010282,140336.0,30606.0,1.011431,0.564166,322.75,450.25,1.5,2.0,0.5,1.2
938,w6-5,33.728565,32.919,0.805127,0.004437,140336.0,30606.0,1.011431,0.564166,322.75,450.25,1.5,2.0,0.5,1.2
939,w6-5,32.391189,32.169,0.210641,0.011548,138335.0,31105.0,0.997009,0.573364,322.75,450.25,1.5,2.0,0.5,1.2
940,w6-5,32.395858,32.169,0.210641,0.016217,138335.0,31105.0,0.997009,0.573364,322.75,450.25,1.5,2.0,0.5,1.2
941,w6-5,32.473813,32.169,0.210641,0.094172,138335.0,31105.0,0.997009,0.573364,322.75,450.25,1.5,2.0,0.5,1.2
942,w6-5,32.389778,32.169,0.210641,0.010137,138335.0,31105.0,0.997009,0.573364,322.75,450.25,1.5,2.0,0.5,1.2
943,w6-5,40.525483,31.419,1.225595,7.880888,136335.0,31605.0,0.982595,0.582581,322.75,450.25,1.5,2.0,0.5,1.2
944,w6-5,45.505397,31.419,1.225595,12.860802,136335.0,31605.0,0.982595,0.582581,322.75,450.25,1.5,2.0,0.5,1.2
945,w6-5,38.010104,31.419,1.225595,5.365509,136335.0,31605.0,0.982595,0.582581,322.75,450.25,1.5,2.0,0.5,1.2
946,w6-5,44.258735,31.419,1.225595,11.61414,136335.0,31605.0,0.982595,0.582581,322.75,450.25,1.5,2.0,0.5,1.2
947,w6-5,32.408518,32.169,0.211148,0.02837,138334.0,31104.0,0.997002,0.573346,322.75,450.25,1.5,2.0,0.5,1.2
948,w6-5,32.398263,32.169,0.211148,0.018115,138334.0,31104.0,0.997002,0.573346,322.75,450.25,1.5,2.0,0.5,1.2
949,w6-5,32.602687,32.169,0.211148,0.222539,138334.0,31104.0,0.997002,0.573346,322.75,450.25,1.5,2.0,0.5,1.2
950,w6-5,32.41031,32.169,0.211148,0.030162,138334.0,31104.0,0.997002,0.573346,322.75,450.25,1.5,2.0,0.5,1.2
951,w6-5,33.146512,31.719,1.226603,0.200909,136333.0,30603.0,0.98258,0.564111,322.75,450.25,1.5,2.0,0.5,1.2
952,w6-5,33.867933,31.719,1.226603,0.922331,136333.0,30603.0,0.98258,0.564111,322.75,450.25,1.5,2.0,0.5,1.2
953,w6-5,34.808188,31.719,1.226603,1.862586,136333.0,30603.0,0.98258,0.564111,322.75,450.25,1.5,2.0,0.5,1.2
954,w6-5,43.153204,31.719,1.226603,10.207602,136333.0,30603.0,0.98258,0.564111,322.75,450.25,1.5,2.0,0.5,1.2
955,w6-5,32.755622,32.4693,0.211656,0.074666,138333.0,30102.0,0.996995,0.554876,322.75,450.25,1.5,2.0,0.5,1.2
956,w6-5,32.720099,32.4693,0.211656,0.039144,138333.0,30102.0,0.996995,0.554876,322.75,450.25,1.5,2.0,0.5,1.2
957,w6-5,33.200957,32.4693,0.211656,0.520002,138333.0,30102.0,0.996995,0.554876,322.75,450.25,1.5,2.0,0.5,1.2
958,w6-5,32.697735,32.4693,0.211656,0.016779,138333.0,30102.0,0.996995,0.554876,322.75,450.25,1.5,2.0,0.5,1.2
959,w6-5,34.026061,33.219,0.8031,0.003961,140332.0,29602.0,1.011402,0.545659,322.75,450.25,1.5,2.0,0.5,1.2
960,w6-5,34.027338,33.219,0.8031,0.005238,140332.0,29602.0,1.011402,0.545659,322.75,450.25,1.5,2.0,0.5,1.2
961,w6-5,34.026061,33.219,0.8031,0.003961,140332.0,29602.0,1.011402,0.545659,322.75,450.25,1.5,2.0,0.5,1.2
962,w6-5,34.028648,33.219,0.8031,0.006548,140332.0,29602.0,1.011402,0.545659,322.75,450.25,1.5,2.0,0.5,1.2
963,w6-5,32.693372,32.4687,0.212671,0.012001,138331.0,30102.0,0.99698,0.554876,322.75,450.25,1.5,2.0,0.5,1.2
964,w6-5,32.738699,32.4687,0.212671,0.057329,138331.0,30102.0,0.99698,0.554876,322.75,450.25,1.5,2.0,0.5,1.2
965,w6-5,32.695553,32.4687,0.212671,0.014182,138331.0,30102.0,0.99698,0.554876,322.75,450.25,1.5,2.0,0.5,1.2
966,w6-5,32.691496,32.4687,0.212671,0.010126,138331.0,30102.0,0.99698,0.554876,322.75,450.25,1.5,2.0,0.5,1.2
967,w6-5,34.744117,31.719,1.227617,1.7975,136331.0,30601.0,0.982566,0.564074,322.75,450.25,1.5,2.0,0.5,1.2
968,w6-5,35.500687,31.719,1.227617,2.55407,136331.0,30601.0,0.982566,0.564074,322.75,450.25,1.5,2.0,0.5,1.2
969,w6-5,36.211816,31.719,1.227617,3.265199,136331.0,30601.0,0.982566,0.564074,322.75,450.25,1.5,2.0,0.5,1.2
970,w6-5,48.522989,31.719,1.227617,15.576371,136331.0,30601.0,0.982566,0.564074,322.75,450.25,1.5,2.0,0.5,1.2
971,w6-5,32.710179,32.469,0.213178,0.028,138330.0,30100.0,0.996973,0.554839,322.75,450.25,1.5,2.0,0.5,1.2
